source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,325,train,0.9652567975830816,0.9652567183046848
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,325,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,325,test,0.6985294117647058,0.6925282602701958
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,326,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,326,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,326,test,0.6764705882352942,0.6719298245614035
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,327,train,0.9637462235649547,0.9637458926615553
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,327,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,327,test,0.6911764705882353,0.6868421052631579
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,328,train,0.9697885196374623,0.9697882438846295
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,328,val,0.6081081081081081,0.6074629595756356
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,328,test,0.6544117647058824,0.6512249686255251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,329,train,0.9607250755287009,0.9607250755287009
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,329,val,0.6148648648648649,0.614424790895379
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,329,test,0.6691176470588235,0.6650429642603033
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,330,train,0.9697885196374623,0.9697874165959273
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,330,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,330,test,0.6838235294117647,0.6775296388199614
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,331,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,331,val,0.6283783783783784,0.6283614116787655
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,331,test,0.6911764705882353,0.68125
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,332,train,0.9682779456193353,0.9682772941458351
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,332,val,0.6148648648648649,0.6147065540077643
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,332,test,0.6838235294117647,0.6775296388199614
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,333,train,0.9697885196374623,0.9697860376807361
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,333,val,0.6148648648648649,0.6147065540077643
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,333,test,0.6691176470588235,0.6625310173697271
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,334,train,0.9697885196374623,0.9697860376807361
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,334,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,334,test,0.6911764705882353,0.6843501326259946
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,335,train,0.9682779456193353,0.9682772941458351
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,335,val,0.6351351351351351,0.6350684931506849
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,335,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,336,train,0.9667673716012085,0.9667670682730924
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,336,val,0.6216216216216216,0.6209987195902689
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,336,test,0.6838235294117647,0.6788048552754435
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,337,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,337,val,0.6351351351351351,0.6348684210526316
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,337,test,0.6764705882352942,0.6693191865605659
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,338,train,0.9697885196374623,0.9697885196374623
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,338,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,338,test,0.6691176470588235,0.6638655462184875
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,339,train,0.9682779456193353,0.9682772941458351
