source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,150,test,0.6985294117647058,0.698382647265646,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,200,train,0.9377289377289377,0.9377255954377726,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,200,val,0.6098484848484849,0.6068645452311072,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,200,test,0.6911764705882353,0.691109669046074,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,train,0.945054945054945,0.9450519959745052,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,val,0.6136363636363636,0.6098522167487684,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,test,0.6544117647058824,0.6528916644040185,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,train,0.9597069597069597,0.9597069597069597,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,val,0.6212121212121212,0.6180555555555556,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,test,0.6691176470588235,0.6660664593223113,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,train,0.9688644688644689,0.9688643644231254,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,val,0.6022727272727273,0.5974148573088374,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,test,0.7132352941176471,0.7105909314126699,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,train,0.684981684981685,0.6844694118911945,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,val,0.5871212121212122,0.5866408101702218,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,test,0.47058823529411764,0.46643417611159543,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,train,0.7252747252747253,0.7252710390725633,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,val,0.5946969696969697,0.5944118196045773,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,test,0.5882352941176471,0.583825136612022,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,train,0.7783882783882784,0.7783518470679411,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,val,0.6401515151515151,0.6401050411124026,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,test,0.6029411764705882,0.5941644562334217,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,5,train,0.8040293040293041,0.8039497307001795,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,5,val,0.5984848484848485,0.5966095831171078,1
