source,approach,n_features,split,accuracy
mrmr_ranked_features,mutual_info,123,train,0.8465818759936407
mrmr_ranked_features,mutual_info,123,val,0.6265822784810127
mrmr_ranked_features,mutual_info,123,test,0.585820895522388
mrmr_ranked_features,mutual_info,124,train,0.8410174880763116
mrmr_ranked_features,mutual_info,124,val,0.6424050632911392
mrmr_ranked_features,mutual_info,124,test,0.5708955223880597
mrmr_ranked_features,mutual_info,125,train,0.8418124006359301
mrmr_ranked_features,mutual_info,125,val,0.6613924050632911
mrmr_ranked_features,mutual_info,125,test,0.582089552238806
mrmr_ranked_features,mutual_info,126,train,0.8434022257551669
mrmr_ranked_features,mutual_info,126,val,0.6487341772151899
mrmr_ranked_features,mutual_info,126,test,0.582089552238806
mrmr_ranked_features,mutual_info,127,train,0.8434022257551669
mrmr_ranked_features,mutual_info,127,val,0.6487341772151899
mrmr_ranked_features,mutual_info,127,test,0.582089552238806
mrmr_ranked_features,mutual_info,128,train,0.8473767885532592
mrmr_ranked_features,mutual_info,128,val,0.6392405063291139
mrmr_ranked_features,mutual_info,128,test,0.5895522388059702
mrmr_ranked_features,mutual_info,129,train,0.8497615262321144
mrmr_ranked_features,mutual_info,129,val,0.6392405063291139
mrmr_ranked_features,mutual_info,129,test,0.582089552238806
mrmr_ranked_features,mutual_info,130,train,0.8473767885532592
mrmr_ranked_features,mutual_info,130,val,0.6424050632911392
mrmr_ranked_features,mutual_info,130,test,0.5932835820895522
mrmr_ranked_features,mutual_info,131,train,0.8473767885532592
mrmr_ranked_features,mutual_info,131,val,0.6455696202531646
mrmr_ranked_features,mutual_info,131,test,0.585820895522388
mrmr_ranked_features,mutual_info,132,train,0.8473767885532592
mrmr_ranked_features,mutual_info,132,val,0.6392405063291139
mrmr_ranked_features,mutual_info,132,test,0.5895522388059702
mrmr_ranked_features,mutual_info,133,train,0.8513513513513513
mrmr_ranked_features,mutual_info,133,val,0.6360759493670886
mrmr_ranked_features,mutual_info,133,test,0.6007462686567164
mrmr_ranked_features,mutual_info,134,train,0.8481717011128775
mrmr_ranked_features,mutual_info,134,val,0.6424050632911392
mrmr_ranked_features,mutual_info,134,test,0.5970149253731343
mrmr_ranked_features,mutual_info,135,train,0.8513513513513513
mrmr_ranked_features,mutual_info,135,val,0.6360759493670886
mrmr_ranked_features,mutual_info,135,test,0.5783582089552238
mrmr_ranked_features,mutual_info,136,train,0.8593004769475358
mrmr_ranked_features,mutual_info,136,val,0.6234177215189873
mrmr_ranked_features,mutual_info,136,test,0.5970149253731343
mrmr_ranked_features,mutual_info,137,train,0.8545310015898251
mrmr_ranked_features,mutual_info,137,val,0.6329113924050633
mrmr_ranked_features,mutual_info,137,test,0.6044776119402985
mrmr_ranked_features,mutual_info,138,train,0.8513513513513513
mrmr_ranked_features,mutual_info,138,val,0.6360759493670886
mrmr_ranked_features,mutual_info,138,test,0.585820895522388
mrmr_ranked_features,mutual_info,139,train,0.8585055643879174
mrmr_ranked_features,mutual_info,139,val,0.6518987341772152
mrmr_ranked_features,mutual_info,139,test,0.5932835820895522
mrmr_ranked_features,mutual_info,140,train,0.8577106518282989
mrmr_ranked_features,mutual_info,140,val,0.6424050632911392
mrmr_ranked_features,mutual_info,140,test,0.5895522388059702
mrmr_ranked_features,mutual_info,141,train,0.8616852146263911
mrmr_ranked_features,mutual_info,141,val,0.6487341772151899
mrmr_ranked_features,mutual_info,141,test,0.5746268656716418
mrmr_ranked_features,mutual_info,142,train,0.8600953895071543
mrmr_ranked_features,mutual_info,142,val,0.6455696202531646
mrmr_ranked_features,mutual_info,142,test,0.5783582089552238
mrmr_ranked_features,mutual_info,143,train,0.8553259141494436
mrmr_ranked_features,mutual_info,143,val,0.6613924050632911
mrmr_ranked_features,mutual_info,143,test,0.5932835820895522
mrmr_ranked_features,mutual_info,144,train,0.8569157392686805
mrmr_ranked_features,mutual_info,144,val,0.6265822784810127
mrmr_ranked_features,mutual_info,144,test,0.585820895522388
mrmr_ranked_features,mutual_info,145,train,0.8608903020667726
mrmr_ranked_features,mutual_info,145,val,0.629746835443038
mrmr_ranked_features,mutual_info,145,test,0.585820895522388
mrmr_ranked_features,mutual_info,146,train,0.8608903020667726
mrmr_ranked_features,mutual_info,146,val,0.629746835443038
mrmr_ranked_features,mutual_info,146,test,0.585820895522388
mrmr_ranked_features,mutual_info,147,train,0.8529411764705882
mrmr_ranked_features,mutual_info,147,val,0.629746835443038
mrmr_ranked_features,mutual_info,147,test,0.5671641791044776
mrmr_ranked_features,mutual_info,148,train,0.863275039745628
mrmr_ranked_features,mutual_info,148,val,0.6360759493670886
mrmr_ranked_features,mutual_info,148,test,0.5783582089552238
mrmr_ranked_features,mutual_info,149,train,0.8696343402225755
mrmr_ranked_features,mutual_info,149,val,0.6424050632911392
mrmr_ranked_features,mutual_info,149,test,0.5895522388059702
mrmr_ranked_features,mutual_info,150,train,0.8593004769475358
mrmr_ranked_features,mutual_info,150,val,0.6329113924050633
mrmr_ranked_features,mutual_info,150,test,0.5783582089552238
mrmr_ranked_features,mutual_info,151,train,0.8593004769475358
mrmr_ranked_features,mutual_info,151,val,0.629746835443038
mrmr_ranked_features,mutual_info,151,test,0.5783582089552238
mrmr_ranked_features,mutual_info,152,train,0.8664546899841018
mrmr_ranked_features,mutual_info,152,val,0.6360759493670886
mrmr_ranked_features,mutual_info,152,test,0.5597014925373134
mrmr_ranked_features,mutual_info,153,train,0.8553259141494436
mrmr_ranked_features,mutual_info,153,val,0.6487341772151899
mrmr_ranked_features,mutual_info,153,test,0.5783582089552238
mrmr_ranked_features,mutual_info,154,train,0.8569157392686805
mrmr_ranked_features,mutual_info,154,val,0.6518987341772152
mrmr_ranked_features,mutual_info,154,test,0.5559701492537313
mrmr_ranked_features,mutual_info,155,train,0.8624801271860095
